procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0 22252424 1587020   1952 290136    4    0     4     0 2019  562 100  0  0  0  0
16  0 22252424 1587020   1960 290136    0    0     0    36 2030  579 100  0  0  0  0
16  0 22252424 1587020   1960 290136    0    0     0     0 2025  576 100  0  0  0  0
16  0 22252424 1350856   1984 290144 2660    0  2684     0 4771  906 97  3  0  0  0
16  0 22252424 1350312   1992 290136    0    0     0    12 2032  582 100  0  0  0  0
16  0 22252424 1350060   2132 290240   12    0   248     0 2048  628 100  0  0  0  0
16  0 22252424 1608344   2140 290240    0    0     0    44 2135  850 99  1  0  0  0
16  0 22252424 1582640   2140 290240    0    0     0     0 2046  602 100  0  0  0  0
16  0 22252424 1577904   2140 290240    0    0     0     0 6314  560 99  1  0  0  0
16  0 22252424 1358664   2164 290240 3068    0  3084    12 4764  931 97  3  0  0  0
16  0 22252424 1335276   2164 290248 5484    0  5484     0 3268 1113 99  1  0  0  0
16  0 22252424 861316   2172 290268    0    0   196    64 6305  634 95  5  0  0  0
16  0 22252424 927516   2172 290464 2564    0  2564     0 2914 1065 98  2  0  0  0
16  0 22252424 692688   2172 290472 2296    0  2296     0 4784  862 97  3  0  0  0
16  0 22252424 836548   2184 290468 2440    0  2440    12 6796 1284 94  6  0  0  0
16  0 22252424 903372   2184 290488    0    0     0     0 2241  607 100  0  0  0  0
16  0 22252424 837712   2192 290496 2672    0  2672    76 5633 1059 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 22252424 1345912   2192 290496   32    0    32     0 2097  795 99  1  0  0  0
16  0 22252424 1314416   2192 290496    0    0     0     0 2104  807 100  0  0  0  0
16  0 22252424 1328968   2200 291364 2740    0  3596    12 4452 1194 96  4  0  0  0
16  0 22252424 1325876   2200 291360    0    0     0     0 2442  575 100  0  0  0  0
16  0 22252424 1090556   2208 291360 2564    0  2564    60 4516  865 97  3  0  0  0
15  1 22252424 1119980   2208 291376 4216    0  4216     8 5275 1225 96  4  0  0  0
16  0 22252424 590040   2208 291384 4616    0  4616     0 7080 1072 95  6  0  0  0
16  0 22252424 858088   2216 291384    0    0     0    12 2459  621 100  0  0  0  0
16  0 22252424 1047528   2216 291392    0    0     0     0 2174  956 99  1  0  0  0
17  0 22252424 1565672   2224 291392    4    0     4    80 2098  819 99  1  0  0  0
16  0 22252424 1552860   2224 291976   24    0   600     0 2115  756 100  0  0  0  0
16  0 22252424 1552860   2224 291968    4    0     4     0 2020  578 100  0  0  0  0
16  0 22252424 1552860   2232 291960    0    0     0    12 2017  562 100  0  0  0  0
16  0 22252424 1552860   2232 291968    0    0     0     0 2021  561 100  0  0  0  0
16  0 22252424 1552860   2240 291968    0    0     0    16 2041  586 100  0  0  0  0
16  0 22252424 1552860   2240 291968    0    0     0   168 2066  651 100  0  0  0  0
16  0 22252424 1552860   2240 291968    0    0     0     0 2054  643 100  0  0  0  0
16  0 22252424 1552860   2248 291960    0    0     0    12 2020  569 100  0  0  0  0
16  0 22252424 1552860   2248 291968    0    0     0     0 2044  619 100  0  0  0  0
16  0 22252424 1552860   2256 291968    0    0     0    12 2024  580 100  0  0  0  0
16  0 22252424 1552860   2256 291968   16    0    16    12 2023  578 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 22252424 1552860   2256 291968    0    0     0     0 2021  566 100  0  0  0  0
16  0 22252424 1552860   2264 291960    8    0     8    12 2031  583 100  0  0  0  0
16  0 22252424 1552860   2264 291968    0    0     0     0 2017  561 100  0  0  0  0
16  0 22252424 1543712   2272 291968    0    0     0    24 21979  552 96  4  0  0  0
16  0 22252424 1543896   2272 291968    0    0     0    36 2030  572 100  0  0  0  0
16  0 22252424 1274256   2272 291968 4888    0  4888     0 4562 1038 97  3  0  0  0
16  0 22252424 1010340   2280 291968    0    0     0    12 2462  576 98  2  0  0  0
16  0 22252424 1010088   2280 291976    0    0     0     0 2019  580 100  0  0  0  0
16  0 22252424 1009836   2288 291976    0    0     0    48 2026  579 100  0  0  0  0
16  0 22252424 1009836   2288 291976    0    0     0    48 2036  596 100  0  0  0  0
16  0 22252424 912480   2292 291972 4752    0  4752     0 2823  975 98  2  0  0  0
16  0 22252424 537656   2300 291976    0    0     0    12 4037  581 95  5  0  0  0
15  1 22202248 1058956   2300 291884 57996    0 57996     0 4501 5489 97  3  0  0  0
15  1 22143880 979828   2308 291884 78896    0 78896    48 5530 7515 97  3  0  0  0
15  1 22090888 903976   2308 291884 75996    0 75996    36 5626 7682 97  3  0  0  0
15  1 22035080 825352   2308 291884 78584    0 78584     0 5723 7880 98  2  0  0  0
15  1 21971080 742192   2316 291876 83408    0 83408    12 5559 7576 98  2  0  0  0
16  0 21882504 1210020   2316 291888 110476    0 110476     0 6965 10402 97  4  0  0  0
15  1 21772424 1064476   2324 291872 145644    0 145644    24 8640 13692 96  4  0  0  0
15  1 21670024 921088   2328 291868 143608    0 143612    32 9369 15058 95  5  0  0  0
14  2 21560968 769888   2328 291888 150680    0 150680     0 9096 14521 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  1 21435016 610120   2336 291880 159644    0 159644    12 9059 14501 96  4  0  0  0
16  2 21386376 521180   2336 291888 99716 30056 99716 30056 9106 9657 95  5  0  0  0
15  1 21406600 523128   2344 291168 73208 74228 73208 74268 13430 7353 96  4  0  0  0
16  1 21635720 503520   1476 277652 65148 272812 65152 272812 35785 6701 89 11  0  0  0
15  1 21968008 487048    544 257288 45880 369776 48796 369812 34980 4938 86 14  0  0  0
15  1 21909896 501160    552 257788 71756  212 71828   224 5372 7185 97  3  0  0  0
16  0 21927816 474936    540 258356 34944 55344 37472 55396 10076 3622 96  4  0  0  0
16  0 21927816 473540    552 259724    0    0   848    48 2041  604 100  0  0  0  0
16  0 21953928 502160    524 263572   48 26296  7604 26296 5724  802 98  2  0  0  0
15  1 21953160 1079536    524 264244  688    0  1260     0 2070  668 99  1  0  0  0
16  0 21878920 1005828    532 264516 74824    0 74824    12 4923 6458 98  2  0  0  0
15  1 21826184 931992    532 264524 73220    0 73220     0 5386 7216 98  2  0  0  0
15  1 21748104 837240    540 273672 85536    0 94976    12 5766 8005 97  3  0  0  0
15  1 21692808 760632    540 273964 76668    0 76668     0 5476 7384 97  3  0  0  0
15  1 21632392 680748    540 273964 79792    0 80128     0 5709 7863 97  3  0  0  0
15  1 21575048 598848    548 274292 81856    0 81856    12 5610 7652 97  3  0  0  0
15  1 21518472 519720    548 274308 78964    0 78972     0 5564 7561 98  2  0  0  0
16  0 21503368 504760    548 262636 76660 46420 78880 46452 10180 7508 94  6  0  0  0
16  0 21516424 500532    540 261268 70320 68788 70540 68796 10972 6974 95  5  0  0  0
16  0 21556616 486200    540 259256 50428 78844 53452 78860 11454 5392 95  5  0  0  0
16  0 21555592 497684    548 263568 1172    0  5108    12 2173  825 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0 21888392 502872    580 261656 4848 332720 14176 332760 29406 1353 86 14  0  0  0
16  0 22100616 524880    572 261340    0 212564  6328 212580 21375  861 91  9  0  0  0
16  0 22100616 523088    572 263728   44    0  2216     0 2063  636 100  0  0  0  0
16  0 22100616 521828    572 265024    0    0  1216     0 2043  615 100  0  0  0  0
16  0 22100616 521576    580 265064    0    0     0    12 2022  576 100  0  0  0  0
16  0 22100616 521576    580 265200    0    0   380     0 2023  578 100  0  0  0  0
17  0 22125448 497860    632 267952 6616 25000  9072 25024 5160 1326 99  1  0  0  0
15  1 22186888 521024    752 271944 55860 99800 59880 99800 16281 5678 88 12  0  0  0
16  1 22560136 470080    644 265876 39756 400232 51876 400232 46600 6197 79 21  0  0  0
16  1 22858892 424408    652 262292 22916 320700 30320 320712 43721 5944 81 19  0  0  0
16  1 23221128 436828    684 264744 14324 373736 26376 373844 45153 5495 77 23  0  0  0
16  1 23523720 442392    676 266568 38292 354356 49500 354524 42780 6229 79 21  0  0  0
18  1 23846280 556496    704 260584 34736 352352 41624 352352 43944 11201 80 20  0  0  0
17  1 23882120 390268    728 274004 112128 162092 124832 162092 35228 10608 81 19  0  0  0
15  2 24163720 464908    560 266332 57980 342168 61280 342168 47526 10695 85 15  0  0  0
15  1 24243336 391536    704 266756 158192 186972 159756 186984 34026 16781 88 12  0  0  0
 9  9 24529544 496528    544 264224 91416 356960 95384 357020 49430 15493 79 20  0  1  0
14  3 24741000 403428    692 271020 137780 305400 145172 305448 41181 15805 80 18  0  2  0
 7 10 25016968 417176    728 270136 98628 347008 100868 347096 41033 17064 37 27  6 30  0
 3 14 25455240 494524    612 264464 29012 487008 29056 487008 35820 9293 21 17  5 58  0
 2 15 25653896 528968    576 264924 40404 315456 41340 315468 27145 7541 18 16 14 52  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 26011016 569988    516 270560 20140 380520 27032 380604 35194 5121 18 14  8 60  0
 3 15 26285704 476276    516 270260 92408 399272 97532 399272 31120 13796 23 19  4 54  0
 7  9 26288520 433228    516 274160 208116 186216 211992 186272 20441 22723 28 15 12 45  0
10  6 26364040 425800    456 270036 233612 246416 235504 246440 41016 25648 58 17  1 24  0
 5 12 26384776 381148    456 270140 306092 273712 308832 273724 46798 30423 54 18  4 24  0
13  4 26349704 854284    456 270932 227608 218544 230244 218544 27724 25018 44 15  4 37  0
12  5 25996680 1672088    468 273188 497100 37488 499472 37512 62471 46446 56 26  1 17  0
10  6 25433224 1038544    468 274420 641960    0 642864     0 105989 55946 51 32  0 17  0
 8  8 24837000 1515652    600 275596 660240    0 661932     0 43597 57351 53 25  0 22  0
 9  7 24169864 3113860    608 276680 682952    0 683452    12 40097 56479 51 29  0 20  0
 9  7 23451016 2376364    608 276252 707956    0 707956     0 37590 52810 59 24  0 17  0
 8  8 22652808 2242824    616 276172 717060    0 717060    16 35832 50564 58 25  0 17  0
11  4 21927992 1542096    616 276092 700956    0 700956     0 33836 52586 63 23  0 14  0
12  4 21220240 850608    616 275804 691576    0 691576     0 33962 50735 64 23  0 13  0
 8  9 20736648 366236    612 273308 536456 67564 536896 67576 28169 35864 68 23  0  8  0
11  6 20747912 369916    972 274688 282280 354256 294336 354288 33553 20337 63 24  0 12  0
 4 12 20877704 383664    716 273728 188324 322936 189264 322948 42498 14853 55 21  2 23  0
 5 12 20654216 345684    616 274500 350680 146948 353880 146948 32702 29497 54 19  8 19  0
13  4 20532872 365752    592 269016 271852 218496 271876 218496 30037 20518 65 16  1 18  0
 5 12 20648328 387192    588 271732 258964 422948 265512 422960 42642 21936 56 22  1 21  0
19  6 20510344 367856    596 272932 244628 122700 245720 122716 19709 20074 50 13  3 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 12 20371336 344596    588 272508 260768 198044 262532 198044 26111 22084 55 17  1 27  0
13  3 20362120 410356    588 271668 190996 288612 192236 288612 33969 16360 58 14  5 23  0
 8  8 20467848 476964    764 282064 214928 357852 229540 357852 68742 17420 64 19  4 13  0
14  3 20502408 367768    760 273120 297556 309044 299560 309044 47064 23318 75 21  1  4  0
 7 10 20600712 345360    644 271144 236604 339356 237900 339368 49662 19635 79 19  0  2  0
12  5 20398472 381392    652 274160 231116 20428 234132 20444 13439 17808 85 11  0  4  0
15  1 20415368 403292    652 272052 179372 191132 181820 191132 24636 14980 88 12  0  0  0
17  0 20397448 380316    652 271264 69620 36804 69652 36804 7671 5498 96  4  0  0  0
17  0 20448136 413452    652 272356 11492 51408 13604 51408 6977 1674 98  2  0  0  0
15  1 20463752 409448    652 281608 10952 15884 19984 15884 4276 1892 99  1  0  0  0
15  1 20463752 397940    660 281824 10508    0 10700    12 2561 1495 100  0  0  0  0
16  0 20463752 380048    668 287864 11432    0 17484    12 2777 1835 100  0  0  0  0
16  0 20532616 447724    664 286716 9528 69360  9736 69364 8791 1372 98  2  0  0  0
16  0 20532616 436376    664 287076 10968    0 11580     0 2507 1365 100  0  0  0  0
16  0 20532616 424784    664 287104 11156    0 11156     0 2636 1599 100  0  0  0  0
16  0 20532616 411428    672 287104 13116    0 13116    12 2777 1869 100  0  0  0  0
16  0 20532616 400088    672 287128 11388    0 11412     0 2634 1603 100  0  0  0  0
16  0 20532616 389252    680 287128 11472    0 11472    12 2646 1649 100  0  0  0  0
16  0 20532616 377660    680 287128 10852    0 10852     0 2576 1495 100  1  0  0  0
16  0 20572296 413396    680 285960 10356 40344 10356 40344 7577 1644 99  1  0  0  0
16  0 20572296 392688    688 285952 10620    0 10620    12 14529 1519 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 20572296 383112    688 285952 9764    0  9792     0 2598 1580 100  0  0  0  0
16  0 20614280 416480    688 284812 11012 43504 11012 43504 5875 1678 99  1  0  0  0
16  0 20614024 406224    696 285348 10352    0 10828    12 2660 1653 100  0  0  0  0
15  1 20614024 395388    696 285472 10340    0 10468     0 2590 1569 100  0  0  0  0
17  0 20613256 380016    708 289636 11156    0 15668    20 3058 2387 99  1  0  0  0
16  0 20642184 410152    708 289232 8432 29228  8432 29228 5688 1369 99  1  0  0  0
16  0 20642184 401416    708 289336 9204    0  9204     0 2536 1445 100  0  0  0  0
16  0 20642184 391336    708 289336 9736    0  9736     0 2554 1466 100  0  0  0  0
16  0 20642184 382264    716 289336 9384    0  9384    24 2587 1534 100  0  0  0  0
15  1 20642440 384344    716 289336 9504  272  9504   304 2630 1505 100  0  0  0  0
16  0 20642440 375852    724 289328 8460    0  8460    12 2459 1302 100  0  0  0  0
15  1 20684680 407756    724 288876 9108 42216  9236 42216 6793 1413 99  1  0  0  0
16  0 20684680 399140    724 288888 8840    0  8840     0 2507 1370 100  0  0  0  0
16  0 20684680 390068    724 288888 8996    0  8996     0 2491 1350 100  0  0  0  0
16  0 20684680 380996    732 288888 8936    0  8936    32 2503 1377 100  0  0  0  0
15  1 20709256 398900    740 288304 8372 25372  8372 25384 4687 1318 99  1  0  0  0
16  0 20709256 391336    740 288436 7948    0  7948     0 2426 1237 100  0  0  0  0
16  0 20709256 380500    740 288436 10212    0 10212     0 2518 1387 100  0  0  0  0
16  0 20712584 377808    740 288436 9084 3368  9084  3368 3197 1587 99  1  0  0  0
16  0 20725384 378528    740 288404 12044 12624 12044 12624 4167 1785 99  1  0  0  0
15  1 20732296 377852    756 288176 7652 6976  7652  7000 3249 1371 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 20743816 377956    756 288100 11676 11508 11676 11508 3551 1668 99  1  0  0  0
15  1 20755592 382336    712 287760 8936 11828  8936 11828 4321 1405 99  1  0  0  0
16  0 20798088 414564    696 286024 11116 42432 11116 42432 7196 1611 99  1  0  0  0
16  0 20798088 406040    696 286228 8384    0  8384     0 2475 1351 100  0  0  0  0
16  0 20798088 395456    704 286228 10700    0 10700    12 2612 1563 100  0  0  0  0
15  1 20798088 383612    712 286228 11632    0 11632    12 2607 1576 100  0  0  0  0
16  0 20798088 378248    712 286228 8788    0  8788     0 2461 1313 100  0  0  0  0
16  0 20804232 378420    712 286104 9600 6296  9600  6296 3889 1503 100  1  0  0  0
16  0 20810376 375584    712 285960 9868 6052  9868  6052 2913 1372 100  0  0  0  0
16  0 20857992 418240    700 281688 9488 49316  9488 49328 8244 1468 98  2  0  0  0
16  0 20857992 401936    708 281688 8352    0  8352    12 5820 1204 99  1  0  0  0
17  0 20857992 392864    708 281688 9068    0  9168     0 2540 1412 100  0  0  0  0
16  0 20857992 381524   1392 281840 10304    0 11040     0 2508 1371 100  0  0  0  0
16  0 20885128 396728   1352 278288 68948 70896 69048 70896 11201 6190 96  4  0  0  0
15  0 20920712 399304   1252 274344 85548 83028 85548 83044 13464 8105 95  5  0  0  0
15  1 20937352 376980   1136 271928 86336 74468 86340 74480 11120 8105 95  5  0  0  0
17  0 20991368 403260    964 269556 84368 122312 84560 122312 15732 7432 94  6  0  0  0
15  1 20937352 399508    920 268968 97716 34224 97716 34224 8911 7498 96  4  0  0  0
15  1 20951944 427164    700 268220 79920 81976 81440 81976 14251 6767 95  5  0  0  0
14  2 21003912 408756    696 268280 111576 140328 111832 140340 16846 10558 93  8  0  0  0
15  1 20980616 404708    704 268820 134008 76620 134748 76632 14631 12574 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 20994440 393216    688 269272 124432 100288 124828 100288 14139 12073 94  6  0  0  0
16  1 20993672 401024    608 268316 79544 53056 79544 53056 10424 7551 96  4  0  0  0
16  1 20985736 401732    604 273492 74632 48832 80564 48832 13871 7384 95  5  0  0  0
15  1 20977032 387188    596 273032 66516 54044 67332 54056 11788 7902 96  4  0  0  0
15  1 20994696 410844    584 270832 74456 86904 74456 86916 10049 7660 95  5  0  0  0
15  1 20976264 376572    584 270240 79548 51708 79548 51708 7251 6723 96  4  0  0  0
15  1 20983176 380648    552 277152 76328 75740 86148 75740 11915 6978 95  5  0  0  0
16  0 21014408 407216    552 277584 66104 77632 67700 77632 11281 6270 96  4  0  0  0
16  0 21010312 394616    552 278172 11672    0 12172     0 2521 1463 99  1  0  0  0
15  1 21020552 381192    568 277464 56800 55796 56980 55820 6382 5286 96  4  0  0  0
16  1 21042568 408888    568 275784 80488 97244 80616 97244 12143 6743 95  5  0  0  0
16  1 21051528 393676    568 274112 88076 73660 88076 73660 10764 7880 96  4  0  0  0
16  1 21066120 404076    568 273560 90144 91328 90144 91328 10701 7434 95  5  0  0  0
16  1 20993416 393936    500 273324 85140 3020 96280  3020 6240 8451 92  8  0  0  0
15  1 20981640 403344    504 270892 70960 47520 76460 47544 9894 7372 93  7  0  0  0
16  1 20963720 378004    504 270072 71076 43408 71096 43408 7768 7433 96  4  0  0  0
15  1 20980360 380060    504 268368 73860 75684 73920 75684 12344 7160 94  6  0  0  0
19  0 21015176 390184    504 269656 56776 71644 60384 71644 11557 5406 95  5  0  0  0
16  0 21052040 422424    504 270692 15508 36884 16712 36884 6368 1973 98  2  0  0  0
16  0 21052040 417596    512 270852 4200    0  4360    12 2178  881 100  0  0  0  0
16  0 21047944 403988    520 274060 10584    0 13924    12 2491 1451 100  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0 21039752 392396    520 274644 10968    0 11432     0 2451 1434 100  0  0  0  0
14  3 21070728 409784    508 283620 12620 34824 22364 34824 8373 2370 97  3  0  0  0
15  2 21093512 403216    496 278936 73048 54644 74832 54644 12022 7927 95  5  0  0  0
15  2 21153928 412288    484 267800 121000 140668 121140 140688 19217 11488 91  9  0  0  0
15  3 21102472 386856    484 266504 159840 91812 161024 91824 16583 14695 90 10  0  0  0
13  3 21147016 398840    472 270920 148724 165712 154948 165712 19178 14012 87 13  0  0  0
15  2 21170312 392804    472 271620 203564 186796 207892 186796 26934 18697 87 13  0  0  0
14  3 21183624 404488    472 272500 206668 206908 211016 206908 28016 18623 85 15  0  0  0
14  2 21193096 406660    476 268588 201328 211292 203488 211316 25357 16585 87 13  0  0  0
15  2 21147016 397140    484 269756 206492 159996 208348 160008 21389 17597 89 11  0  0  0
13  6 21082504 377348    484 269336 215208 157748 216560 157764 21018 17982 88 12  0  0  0
14  3 21169544 458428    548 270900 195352 272908 201768 272908 33626 17354 83 17  0  0  0
14  2 21370760 494024    548 272124 86680 271340 91968 271340 30656 7542 87 13  0  0  0
15  1 21314440 453492    556 271624 118052 57092 118052 57128 18551 10945 92  8  0  0  0
15  1 21288584 435228    564 271108 100920 60980 100920 60992 13165 9910 95  5  0  0  0
15  3 21305736 440556    536 271904 83376 81212 84560 81252 15395 9177 94  6  0  0  0
16  1 21407624 427024    684 272632 104552 204116 108748 204116 28740 10714 89 11  0  0  0
15  1 21573256 437712    540 270000 79432 237216 80344 237216 30758 8294 89 11  0  0  0
14  2 21538952 421776    548 270148 111336 59844 112172 59896 16130 12117 94  6  0  0  0
15  1 21591688 449952    552 269636 109780 144812 110848 144824 27162 12078 92  8  0  0  0
14  2 21491592 588228    552 269688 146940    0 147008     0 9713 15393 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  1 21368200 439800    552 271116 149800    0 151236     0 9251 13919 95  5  0  0  0
15  2 21382024 443476    552 269332 136008 119928 136008 119928 22562 12579 91  9  0  0  0
12  4 21381512 699688    528 268456 135592 102748 135592 102800 17909 13543 92  8  0  0  0
14  2 21214856 482660    692 273132 210500    0 215324    12 13046 19166 92  7  0  0  0
16  1 21371016 391896    668 273164 142648 277012 145316 277012 42493 13320 85 15  0  0  0
14  2 21410184 437080    556 271728 168376 202272 171160 202272 33169 15658 86 12  0  2  0
13  3 21414024 452684    548 269816 211428 204696 211976 204696 38896 17913 87 13  0  0  0
15  2 21442440 437760    508 270700 161664 170260 164244 170300 30531 15744 87 13  0  0  0
14  2 21410440 435676    516 271144 141696 97144 142948 97156 19195 13976 92  8  0  0  0
14  2 21417096 411804   1204 270480 139892 120612 140652 120672 23185 14224 91  9  0  0  0
13  3 21453448 439192   1164 272508 144860 161668 147844 161668 27876 14297 90 10  0  0  0
14  2 21396360 658964   1096 272080 153704 83312 154340 83312 17931 14465 91  9  0  0  0
14  2 21268616 500708   1104 272080 157944    0 157944    40 9234 13901 94  6  0  0  0
16  0 21241224 450488   1056 271592 109260 53060 109260 53060 13298 10542 95  5  0  0  0
15  1 21226888 444272    940 270452 144360 113176 144360 113188 22181 13852 92  8  0  0  0
16  1 21265288 441344    856 271008 123704 138188 125560 138188 24648 14003 91  9  0  0  0
15  2 21254536 424192    912 269456 218892 139536 219520 139536 30897 23843 87 13  0  0  0
 6 12 21590664 508788    796 268988 61748 385000 63196 385044 43903 10570 67 17  1 15  0
 9  8 21731976 478872    748 272292 170112 263548 174080 263548 34436 18638 57 15  8 19  0
 6 12 21930376 481508    596 270892 153628 323660 154088 323672 40504 21445 58 20  6 16  0
11  7 22094216 380648    576 271580 169880 302688 172884 302728 27996 16979 55 18  4 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  8 22179208 484552    532 270440 202828 272852 204232 272944 27739 18942 54 16  4 26  0
 4 13 22288520 365780    528 268472 320624 389656 320624 389660 35013 30976 49 20  0 30  0
 7 10 22139016 344780    508 266816 292136 115460 292264 115460 24594 26730 53 16  5 27  0
10  6 22217096 404348    508 275692 168232 224076 177648 224076 20783 19059 51 13  5 31  0
 5 12 22334344 382588    516 274368 289340 374416 292844 374436 35935 24812 53 20  1 26  0
 4 13 22319496 370472    516 272080 308800 251392 309404 251428 30446 26509 48 17 13 21  0
 3 14 22335368 362964    524 269768 256188 260416 256488 260428 28251 21301 51 20  3 27  0
 5 12 22250120 368216    516 268948 277496 190344 278884 190344 24992 21607 51 18  3 28  0
 4 14 22275208 426544    676 269132 181328 207872 183568 207880 25107 22391 43 15  4 38  0
 6 11 22552200 455188    636 270820 118688 418700 122484 418712 27119 17172 42 16  3 40  0
 6 11 22370184 354464    524 271520 360804 179172 362340 179172 31297 34719 40 17  5 38  0
 3 14 22439560 360996    524 269444 261268 314512 261268 314512 31918 30436 29 18  5 48  0
 5 10 22402696 389064    532 267684 248352 197488 248352 197528 25826 26954 28 16 12 45  0
 5 13 22676360 391604    460 265236 228048 479624 228828 479664 20502 22986 27 18  6 49  0
 2 15 22591624 434312    456 267688 301120 205048 304276 205060 23878 29645 22 16  6 57  0
 2 15 22640264 653052    444 268012 173724 207564 174988 207564 12872 15822 15  8 19 58  0
 3 14 22275720 346776    444 267268 581848 151200 582196 151200 47799 58077 25 24  1 50  0
 4 12 22414216 396724    620 269408 158796 244760 162156 244760 16947 16701 35 13 12 40  0
 4 13 22962824 489316    508 266520 69636 592736 71112 592780 28644 10887 36 19  7 38  0
12  4 22808712 786904    516 274688 188540  120 196292   168 11145 15365 49  8 16 27  0
10  6 22394760 395204    516 275648 467532    0 468528     0 22725 34395 81 17  0  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  8 22753416 422228    512 269728 244688 549960 244924 549960 62367 21838 80 20  0  0  0
10  7 22589320 571632    512 269968 197052  100 197052   100 36031 19704 86 14  0  0  0
12  4 22350984 410604    512 269948 298436    0 299320     0 20519 30090 88 12  0  0  0
14  2 22176392 815884    512 270412 227984    0 228568    48 15040 25939 91  9  0  0  0
13  3 22045064 628372    520 274932 180980    0 185500    12 13878 23559 91  9  0  0  0
12  4 21891208 441892    520 275256 186884    0 187240     0 12992 21988 93  7  0  0  0
15  1 21880712 411152    632 275228 166288 132060 167220 132060 25876 17632 92  8  0  0  0
14  2 21925512 387624    628 273624 130924 152396 130924 152396 25263 14566 91  9  0  0  0
16  0 21886856 382732    636 273420 65060 14172 65064 14200 7045 8361 96  4  0  0  0
15  1 21917832 396412    644 272284 71264 98384 71264 98424 16251 8090 95  5  0  0  0
16  0 21902984 396644    644 271896 58988 45988 58992 45992 10165 6445 96  4  0  0  0
16  0 21904264 399264    644 271724 7740 9572  7744  9572 2542 1185 100  0  0  0  0
16  0 21900168 396996    644 271724 2608    0  2608     0 2126  795 100  0  0  0  0
16  0 21912712 400012    692 272204 31216 33144 32024 33160 8121 3348 98  2  0  0  0
16  0 22165896 412056    572 268996 4024 257376  4232 257388 26086 1020 91  9  0  0  0
16  0 22157704 406068    576 268756 6076    0  6080    20 2254 1034 100  0  0  0  0
17  0 22189448 388900    712 268188 12904 35856 13040 35856 7172 1657 98  2  0  0  0
16  0 22312584 566448    700 266944 11116 135320 11228 135320 19878 1972 93  7  0  0  0
16  1 22284680 552352    720 266788 60320 28732 60592 28792 11654 6241 97  3  0  0  0
16  1 22687880 883408    600 269660 15872 416280 21680 416292 40175 2476 86 14  0  0  0
17  0 22666120 871028    600 269932 33472   84 33472    84 33997 5619 93  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  1 22632328 819748    600 270352 51760    0 52396    60 17540 7884 95  5  0  0  0
15  1 22590088 761788    600 270568 57960    0 58072     0 6641 9691 98  3  0  0  0
15  1 22507656 613688    632 271404 98064    0 98940    44 10159 11527 96  4  0  0  0
15  1 22542472 489540    628 271488 62956 75360 62956 75360 10476 9275 94  6  0  0  0
14  2 22548360 483308    556 268964 95544 70720 96136 70732 16589 15117 93  7  0  0  0
13  3 22530952 534688   1336 267164 156740 104228 159564 104228 25350 20631 89 11  0  0  0
14  2 22588040 500092    728 266876 92164 118912 95864 118952 18755 13300 87 13  0  0  0
13  3 22630792 541512    732 269776 125216 128932 127700 128988 25805 17796 91  9  0  0  0
14  2 22621320 512388    772 272308 168012 123672 171352 123672 26743 24022 90 10  0  0  0
