procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19253552  87932 809972    0    0     0    12  118  157  0  0 100  0  0
 0  0 212224 19253552  87932 809972    0    0     0     0   97  125  0  0 100  0  0
 0  0 212224 19253552  87932 809972    0    0     0     0   85  116  0  0 100  0  0
 0  0 212224 19253552  87940 809972    0    0     0    76  124  166  0  0 100  0  0
 0  0 212224 19253552  87940 809972    0    0     0     0   93  124  0  0 100  0  0
 0  0 212224 19253552  87948 809972    0    0     0    12  109  147  0  0 100  0  0
 0  0 212224 19253552  87948 809972    0    0     0     0   99  146  0  0 100  0  0
 0  0 212224 19251088  87948 809980    0    0     0     0 2231 1579  2  0 98  0  0
 0  0 212224 19249044  87948 809988    0    0     0     0 2731 1614  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19248820  87956 809988    0    0     0    48 1428 1198  0  0 100  0  0
 0  0 212224 19247896  87968 809996    0    0     0    12 1379  553  2  0 98  0  0
 0  0 212224 19247896  87968 809996    0    0     0     0  101  143  0  0 100  0  0
 0  0 212224 19247896  87968 809996    0    0     0     0   86  119  0  0 100  0  0
 0  0 212224 19247896  87968 809996    0    0     0    20   96  127  0  0 100  0  0
 0  0 212224 19247896  87968 809996    0    0     0     0   98  132  0  0 100  0  0
 0  0 212224 19247896  87984 809996    0    0     0    68  195  287  0  0 100  0  0
 0  0 212224 19247896  87984 809996    0    0     0     0   92  129  0  0 100  0  0
 0  0 212224 19247896  87984 809996    0    0     0     0   95  136  0  0 100  0  0
 0  0 212224 19247896  87984 809996    0    0     0    12   93  122  0  0 100  0  0
 0  0 212224 19247896  87984 809996    0    0     0     0  117  154  0  0 100  0  0
 0  0 212224 19246524  87992 810008    0    0     0    12 2395 1532  2  1 97  0  0
 0  0 212224 19246524  88000 810008    0    0     0    48  110  145  0  0 100  0  0
 0  0 212224 19246524  88000 810008    0    0     0     0   92  123  0  0 100  0  0
 0  0 212224 19246524  88000 810008    0    0     0     0   98  138  0  0 100  0  0
 0  0 212224 19246524  88000 810008    0    0     0     0   95  128  0  0 100  0  0
 0  0 212224 19246524  88008 810000    0    0     0    12  129  158  0  0 100  0  0
 0  0 212224 19246524  88008 810000    0    0     0     0   98  120  0  0 100  0  0
 0  0 212224 19245520  88016 810008    0    0     0    12  252  233  0  0 100  0  0
 0  0 212224 19245268  88016 810008    0    0     0     0   89  107  0  0 100  0  0
 0  0 212224 19244148  88016 810020    0    0     0    12 1069  701  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19244148  88024 810020    0    0     0    24  592  153  0  0 100  0  0
 0  0 212224 19244148  88024 810020    0    0     0     0  107  144  0  0 100  0  0
 0  0 212224 19244148  88024 810020    0    0     0     0   89  116  0  0 100  0  0
 0  0 212224 19244148  88032 810024    0    0     0   196  142  175  0  0 100  0  0
 0  0 212224 19244148  88032 810024    0    0     0     0   96  131  0  0 100  0  0
 0  0 212224 19244148  88040 810016    0    0     0    24  133  177  0  0 100  0  0
 0  0 212224 19244148  88040 810016    0    0     0     0  111  144  0  0 100  0  0
 0  0 212224 19244148  88040 810024    0    0     0     0  106  142  0  0 100  0  0
 0  0 212224 19244148  88040 810024    0    0     0     0   84  108  0  0 100  0  0
 0  0 212224 19244148  88048 810024    0    0     0   120  131  172  0  0 100  0  0
 0  0 212224 19244148  88056 810016    0    0     0    12  115  142  0  0 100  0  0
 0  0 212224 19244148  88056 810024    0    0     0     0  104  132  0  0 100  0  0
 0  0 212224 19243896  88056 810024    0    0     0     0   95  124  0  0 100  0  0
 0  0 212224 19243896  88056 810024    0    0     0     0   98  136  0  0 100  0  0
 0  0 212224 19243896  88064 810016    0    0     0    80  116  149  0  0 100  0  0
 0  0 212224 19243896  88072 810020    0    0     0    12  123  156  0  0 100  0  0
 0  0 212224 19242552  88072 810040    0    0     0     0 1194  700  2  0 98  0  0
 0  0 212224 19242104  88072 810040    0    0     0     0  555  154  0  0 100  0  0
 0  0 212224 19242104  88072 810040    0    0     0     0   84  108  0  0 100  0  0
 0  0 212224 19240760  88080 810032    0    0     0    96 1209  777  2  0 98  0  0
 0  0 212224 19240536  88088 810056    0    0     0    12  532  158  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19238268  88088 810064    0    0     0     0 3073 1597  2  0 98  0  0
 0  0 212224 19238268  88088 810064    0    0     0     0   89  116  0  0 100  0  0
 0  0 212224 19238268  88088 810064    0    0     0     0   92  129  0  0 100  0  0
 0  0 212224 19238268  88096 810056    0    0     0   132  148  200  0  0 100  0  0
 0  0 212224 19238268  88104 810056    0    0     0    12  131  176  0  0 100  0  0
 0  0 212224 19238044  88104 810072    0    0     0     0 3250 1566  2  0 98  0  0
 0  0 212224 19238044  88104 810072    0    0     0     0   94  140  0  0 100  0  0
 0  0 212224 19237792  88104 810072    0    0     0     0   93  110  0  0 100  0  0
 0  0 212224 19236704  88112 810080    0    0     0   136 2687 1761  2  0 98  0  0
 0  0 212224 19236704  88120 810080    0    0     0    12  120  155  0  0 100  0  0
 0  0 212224 19236704  88120 810080    0    0     0     0  100  131  0  0 100  0  0
 1  0 212224 19236704  88124 810076    0    0     0     0 1879 1434  1  0 99  0  0
 0  0 212224 19243288  88124 810096    0    0     0     0 3273 1740  3  1 96  0  0
 0  0 212224 19243288  88124 810096    0    0     0     0  146  135  0  0 100  0  0
 0  0 212224 19240264  88140 810108    0    0     0   196 2759 1634  2  1 97  0  0
 2  0 212224 19240264  88140 810108    0    0     0     0 3133 2758  4  1 95  0  0
 0  0 212224 19245184  88140 810156    0    0     0     0 3285 1602  0  1 99  0  0
 0  0 212224 19244288  88140 810168    0    0     0     0 1019  291  2  0 98  0  0
 0  0 212224 19244288  88140 810168    0    0     0     0   95  126  0  0 100  0  0
 0  0 212224 19244288  88156 810152    0    0     0   148  186  263  0  0 100  0  0
 0  0 212224 19244288  88156 810152    0    0     0     0  108  142  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19244036  88156 810168    0    0     0     0   99  123  0  0 100  0  0
 0  0 212224 19244036  88156 810168    0    0     0     0   90  122  0  0 100  0  0
 0  0 212224 19244036  88156 810168    0    0     0     0   95  123  0  0 100  0  0
 0  0 212224 19244036  88164 810160    0    0     0    84  126  175  0  0 100  0  0
 0  0 212224 19244036  88172 810160    0    0     0    24  114  139  0  0 100  0  0
 0  0 212224 19244036  88172 810160    0    0     0     0  135  193  0  0 100  0  0
 0  0 212224 19244036  88172 810168    0    0     0     0   86  110  0  0 100  0  0
 0  0 212224 19244036  88172 810168    0    0     0     0  107  140  0  0 100  0  0
 0  0 212224 19244036  88180 810160    0    0     0    12  139  180  0  0 100  0  0
 0  0 212224 19244036  88180 810160    0    0     0    16  114  140  0  0 100  0  0
 0  0 212224 19244036  88188 810168    0    0     0    12  105  132  0  0 100  0  0
 0  0 212224 19244036  88188 810168    0    0     0     0   95  131  0  0 100  0  0
 0  0 212224 19244036  88188 810168    0    0     0     0  102  126  0  0 100  0  0
 0  0 212224 19244036  88196 810160    0    0     0    12  112  144  0  0 100  0  0
 0  0 212224 19244036  88196 810168    0    0     0     0   91  120  0  0 100  0  0
 0  0 212224 19244036  88196 810168    0    0     0     4  120  159  0  0 100  0  0
 0  0 212224 19244036  88204 810168    0    0     0    12   97  118  0  0 100  0  0
 0  0 212224 19244036  88204 810168    0    0     0     0   87  120  0  0 100  0  0
 0  0 212224 19244036  88212 810164    0    0     0    12  114  149  0  0 100  0  0
 0  0 212224 19244036  88212 810164    0    0     0     0   97  137  0  0 100  0  0
 0  0 212224 19243784  88212 810172    0    0     0     0   81  119  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 212224 19243784  88212 810172    0    0     0    28  105  144  0  0 100  0  0
 0  0 212224 19243784  88220 810172    0    0     0     4  109  149  0  0 100  0  0
 0  0 212224 19243784  88228 810164    0    0     0    12  106  162  0  0 100  0  0
 0  0 212224 19243784  88228 810172    0    0     0     0   84  123  0  0 100  0  0
 0  0 212224 19243784  88228 810172    0    0     0     0   87  128  0  0 100  0  0
 0  0 212224 19243784  88228 810172    0    0     0     0   84  112  0  0 100  0  0
 0  0 212224 19243784  88236 810164    0    0     0    32  118  156  0  0 100  0  0
 0  0 212224 19243784  88244 810164    0    0     0    12  108  150  0  0 100  0  0
 0  0 212224 19243280  88244 810180    0    0     0     0 1571  743  2  0 98  0  0
 0  0 212224 19243280  88244 810180    0    0     0     0   92  120  0  0 100  0  0
 0  0 212224 19243280  88244 810180    0    0     0     0   97  135  0  0 100  0  0
 0  0 212224 19243280  88244 810180    0    0     0     0   89  123  0  0 100  0  0
 0  0 212224 19243280  88260 810180    0    0     0    88  137  171  0  0 100  0  0
 0  0 212224 19243280  88260 810180    0    0     0     0   95  122  0  0 100  0  0
 0  0 212224 19243280  88260 810180    0    0     0     0  105  147  0  0 100  0  0
 0  0 212224 19243280  88260 810180    0    0     0     0   86  113  0  0 100  0  0
 0  0 212224 19243280  88260 810180    0    0     0     0  112  148  0  0 100  0  0
 0  0 212224 19243280  88276 810172    0    0     0    36  124  165  0  0 100  0  0
 0  0 212224 19243280  88276 810180    0    0     0    16  128  157  0  0 100  0  0
 0  0 212224 19243280  88276 810180    0    0     0     0   89  115  0  0 100  0  0
 0  0 212224 19243280  88276 810180    0    0     0     0   95  127  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19243028  88276 810180    0    0     0     0  112  148  0  0 100  0  0
 0  0 212224 19243028  88284 810180    0    0     0    12  122  173  0  0 100  0  0
 0  0 212224 19241684  88292 810180    0    0     0    12  872  686  2  0 98  0  0
 0  0 212224 19240268  88296 810224    0    0     0    20 3885 1314  4  1 96  0  0
 0  0 212224 19240268  88296 810224    0    0     0     0  223  115  0  0 100  0  0
 0  0 212224 19239372  88296 810224    0    0     0     0 1603  804  2  0 98  0  0
 0  0 212224 19239372  88304 810216    0    0     0    12  109  134  0  0 100  0  0
 0  0 212224 19239372  88304 810236    0    0     0     0   95  133  0  0 100  0  0
 0  0 212224 19239372  88312 810228    0    0     0   196  101  135  0  0 100  0  0
 0  0 212224 19237720  88312 810240    0    0     0     0 2219  817  2  0 98  0  0
 0  0 212224 19237496  88312 810248    0    0     0     0  112  146  0  0 100  0  0
 0  0 212224 19237048  88320 810256    0    0     0    12 1909  781  2  0 98  0  0
 0  0 212224 19237048  88320 810256    0    0     0     0   93  124  0  0 100  0  0
 0  0 212224 19237048  88320 810256    0    0     0     0  100  144  0  0 100  0  0
 0  0 212224 19237048  88328 810256    0    0     0   144  111  135  0  0 100  0  0
 0  0 212224 19237048  88328 810256    0    0     0     0  105  142  0  0 100  0  0
 0  0 212224 19237048  88336 810256    4    0     4    12  144  193  0  0 100  0  0
 0  0 212224 19237048  88336 810256    0    0     0     0   97  140  0  0 100  0  0
 0  0 212224 19237048  88336 810256    0    0     0     0   88  118  0  0 100  0  0
 0  0 212224 19237048  88344 810256    0    0     0    24  105  132  0  0 100  0  0
 0  0 212224 19237048  88344 810256    0    0     0    16  107  144  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19237048  88352 810260    0    0     0    12  156  246  0  0 100  0  0
 0  0 212224 19237048  88352 810260    0    0     0     0   93  119  0  0 100  0  0
 0  0 212224 19237048  88352 810260    0    0     0     0   91  128  0  0 100  0  0
 0  0 212224 19237048  88352 810260    0    0     0     0   80  102  0  0 100  0  0
 0  0 212224 19237048  88360 810260    0    0     0    12  123  162  0  0 100  0  0
 0  0 212224 19237300  88368 810260    0    0     0    20  138  166  0  0 100  0  0
 0  0 212224 19237300  88368 810260    0    0     0     0  104  137  0  0 100  0  0
 0  0 212224 19237300  88368 810260    0    0     0     0   90  112  0  0 100  0  0
 0  0 212224 19237300  88368 810260    0    0     0     0   99  136  0  0 100  0  0
 0  0 212224 19237300  88368 810260    0    0     0     0   98  130  0  0 100  0  0
 0  0 212224 19237048  88384 810260    0    0     0    36  128  166  0  0 100  0  0
 0  0 212224 19237048  88384 810260    0    0     0    16  109  126  0  0 100  0  0
 0  0 212224 19237048  88384 810260    0    0     0     0  100  142  0  0 100  0  0
 0  0 212224 19237048  88384 810260    0    0     0     0   76  100  0  0 100  0  0
 0  0 212224 19237048  88384 810260    0    0     0     0   94  137  0  0 100  0  0
 0  0 212224 19237048  88392 810260    0    0     0    12  113  137  0  0 100  0  0
 0  0 212224 19236544  88400 810276    0    0     0    12 2077  745  2  1 98  0  0
 0  0 212224 19236320  88400 810276    0    0     0    20  104  130  0  0 100  0  0
 0  0 212224 19236320  88400 810276    0    0     0     0   93  130  0  0 100  0  0
 0  0 212224 19236320  88400 810276    0    0     0     0   92  130  0  0 100  0  0
 0  0 212224 19236320  88408 810276    0    0     0    12  119  165  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19236320  88416 810276    0    0     0    44  136  175  0  0 100  0  0
 0  0 212224 19236320  88416 810276    0    0     0     0   98  130  0  0 100  0  0
 0  0 212224 19236320  88416 810276    0    0     0    36   95  113  0  0 100  0  0
 0  0 212224 19236320  88416 810276    0    0     0     0  108  153  0  0 100  0  0
 0  0 212224 19236320  88424 810268    0    0     0    12  109  137  0  0 100  0  0
 1  0 212224 19236320  88432 810280    0    0     0    40 2781 1093  2  0 98  0  0
 0  0 212224 19246988  88432 810332    0    0     0     0 1554  290  2  0 98  0  0
 0  0 212224 19257192  88436 810344    0    0     0     0 2187 1183  2  1 97  0  0
 1  0 212224 19244268  88436 810392    0    0     0    84 5098 2303  8  2 89  0  0
 0  0 212224 19242896  88444 810404    0    0     0    12 1400  285  1  0 99  0  0
 0  0 212224 19242896  88444 810404    0    0     0     0  106  136  0  0 100  0  0
 0  0 212224 19242896  88452 810404    0    0     0   116  114  158  0  0 100  0  0
 0  0 212224 19242896  88452 810404    0    0     0     0   80  104  0  0 100  0  0
 0  0 212224 19242644  88452 810408    0    0     0   164  118  152  0  0 100  0  0
 0  0 212224 19242644  88460 810400    0    0     0    12  112  143  0  0 100  0  0
 0  0 212224 19242644  88460 810408    0    0     0     0  112  152  0  0 100  0  0
 0  0 212224 19242644  88460 810408    0    0     0     0   86  112  0  0 100  0  0
 0  0 212224 19242644  88476 810400    0    0     0    48  150  176  0  0 100  0  0
 0  0 212224 19242644  88476 810412    0    0     0     0  131  172  0  0 100  0  0
 0  0 212224 19242644  88476 810412    0    0     0    20  117  161  0  0 100  0  0
 0  0 212224 19242644  88476 810412    0    0     0     0   90  117  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 212224 19242392  88476 810412    0    0     0     0   94  130  0  0 100  0  0
 0  0 212224 19242392  88476 810416    0    0     0     4  101  121  0  0 100  0  0
 0  0 212224 19242392  88492 810408    0    0     0    24  194  287  0  0 100  0  0
 0  0 212224 19242392  88492 810408    0    0     0     0   97  120  0  0 100  0  0
 0  0 211968 19242392  88492 810416  264    0   264     8  190  230  0  0 100  0  0
 0  0 211968 19263844  88492 810424    0    0     0     0 2093  720  2  0 98  0  0
 0  0 211968 19263844  88492 810424    0    0     0     0  140  164  0  0 100  0  0
 0  0 211968 19263844  88500 810416    0    0     0    12  113  149  0  0 100  0  0
 0  0 211968 19263844  88508 810424    0    0     0    44  118  146  0  0 100  0  0
 0  0 211968 19263844  88508 810424    0    0     0     0  113  145  0  0 100  0  0
 0  0 211968 19263844  88508 810424    0    0     0    44  132  156  0  0 100  0  0
 0  0 211968 19263844  88508 810424    0    0     0     0   80  105  0  0 100  0  0
 0  0 211968 19263844  88516 810424    0    0     0    12  126  163  0  0 100  0  0
 0  0 211968 19263844  88516 810424    0    0     0     0  157  194  0  0 100  0  0
 0  0 211968 19263844  88524 810424    0    0     0    24  128  157  0  0 100  0  0
 0  0 211968 19263844  88524 810424    0    0     0     0   85  102  0  0 100  0  0
 0  0 211968 19263844  88524 810424    0    0     0    16  120  140  0  0 100  0  0
 0  0 211968 19263844  88532 810416    0    0     0    12  112  146  0  0 100  0  0
 0  0 211968 19263844  88532 810424    0    0     0     0  107  152  0  0 100  0  0
 0  0 211968 19263844  88532 810424    0    0     0     0   89  110  0  0 100  0  0
 0  0 211968 19263844  88540 810416    0    0     0    12  141  201  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 211968 19263844  88540 810416    0    0     0     0   85  100  0  0 100  0  0
 0  0 211968 19263844  88548 810424    0    0     0    16 1139  801  2  0 98  0  0
 0  0 211968 19263604  88548 810424    0    0     0     0 1116  132  0  0 100  0  0
 0  0 211968 19263352  88548 810432    0    0     0     0  108  137  0  0 100  0  0
 0  0 211968 19261000  88552 810480    0    0     0     0 3976 1307  4  1 96  0  0
 0  0 211968 19260048  88560 810492    0    0     0    64 2100  772  2  0 98  0  0
 0  0 211968 19260048  88568 810492    0    0     0    12  115  160  0  0 100  0  0
 0  0 211968 19260048  88568 810492    0    0     0    84  123  145  0  0 100  0  0
 0  0 211968 19259152  88568 810492    0    0     0     0 1854  713  2  0 98  0  0
 0  0 211968 19270044  88568 810508    0    0     0     0 2285  704  2  0 98  0  0
 0  0 211968 19270044  88576 810512    0    0     0    76   94  115  0  0 100  0  0
 0  0 211968 19270044  88584 810512    0    0     0    12  117  161  0  0 100  0  0
 0  0 211968 19270044  88584 810512    0    0     0     0   89  118  0  0 100  0  0
 0  0 211968 19270044  88584 810512    0    0     0    88  111  156  0  0 100  0  0
 0  0 211968 19270044  88584 810512    0    0     0     0   81  112  0  0 100  0  0
 0  0 211968 19270044  88584 810512    0    0     0     0   86  127  0  0 100  0  0
 0  0 211968 19270044  88600 810512    0    0     0    36  121  158  0  0 100  0  0
 0  0 211968 19270044  88600 810512    0    0     0     0  103  146  0  0 100  0  0
 0  0 211968 19270044  88600 810512    0    0     0     0   82  114  0  0 100  0  0
 0  0 211968 19270044  88600 810512    0    0     0    16  109  142  0  0 100  0  0
 0  0 211968 19270044  88600 810512    0    0     0     0   79  106  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 211968 19270044  88608 810504    0    0     0    20  120  170  0  0 100  0  0
 0  0 211968 19270044  88616 810512    0    0     0     4  102  132  0  0 100  0  0
 0  0 211968 19270044  88616 810512    0    0     0     0   94  128  0  0 100  0  0
 0  0 211968 19270044  88616 810512    0    0     0     0   96  120  0  0 100  0  0
 0  0 211968 19269792  88616 810516    0    0     0     8  109  144  0  0 100  0  0
 0  0 211968 19269792  88624 810508    0    0     0    12  113  147  0  0 100  0  0
 0  0 211968 19269792  88632 810516    0    0     0    24  113  138  0  0 100  0  0
 0  0 211968 19269792  88632 810516    0    0     0     0   86  114  0  0 100  0  0
 0  0 211968 19269792  88632 810516    0    0     0     0  110  144  0  0 100  0  0
 0  0 211968 19269792  88632 810516    0    0     0     0   85  106  0  0 100  0  0
 0  0 211968 19269792  88640 810516    0    0     0    28  131  155  0  0 100  0  0
 0  0 211968 19269792  88640 810516    0    0     0     0   91  119  0  0 100  0  0
 0  0 211968 19269792  88648 810516    0    0     0    12  117  157  0  0 100  0  0
 0  0 211968 19269792  88648 810516    0    0     0     0   91  114  0  0 100  0  0
 0  0 211968 19269792  88648 810516    0    0     0     0   86  113  0  0 100  0  0
 0  0 211968 19269792  88656 810516    0    0     0    12  130  168  0  0 100  0  0
 0  0 211968 19269792  88656 810516    0    0     0     4 1756  734  2  0 98  0  0
 0  0 211968 19269540  88656 810524    0    0     0     0  135  122  0  0 100  0  0
 0  0 211968 19269540  88664 810524    0    0     0    36  118  149  0  0 100  0  0
 0  0 211968 19269540  88664 810524    0    0     0     0   79  104  0  0 100  0  0
 0  0 211968 19269540  88672 810524    0    0     0    12  173  274  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 211968 19269540  88672 810524    0    0     0    36  104  130  0  0 100  0  0
 0  0 211968 19269540  88672 810524    0    0     0     0  100  131  0  0 100  0  0
 0  0 211968 19269540  88672 810524    0    0     0     0   90  116  0  0 100  0  0
 0  0 211968 19269540  88680 810524    0    0     0    24  145  184  0  0 100  0  0
 0  0 211968 19269540  88688 810524    0    0     0    12  116  150  0  0 100  0  0
 0  0 211968 19268644  88688 810532    0    0     0     0 2213  729  2  1 98  0  0
 0  0 211968 19268420  88688 810532    0    0     0    24  665  551  0  0 100  0  0
 1  0 211968 19274736  88692 810548    0    0     0     0 3254 1464  5  2 92  0  0
 0  0 211968 19272412  88692 810564    0    0     0     0 2903 1368  4  1 96  0  0
 2  0 211968 19272412  88708 810572    0    0     0   116 2001 1060  2  0 98  0  0
 0  0 211968 19271248  88708 810592    0    0     0     0 1772  387  2  1 97  0  0
 0  0 211968 19271248  88708 810592    0    0     0     0   93  142  0  0 100  0  0
 0  0 211968 19270996  88708 810592    0    0     0   156  111  140  0  0 100  0  0
 0  0 211968 19270996  88708 810592    0    0     0     0   96  120  0  0 100  0  0
 0  0 211968 19270996  88716 810592    0    0     0    12  123  163  0  0 100  0  0
 0  0 211968 19270996  88724 810592    0    0     0    64  168  256  0  0 100  0  0
 0  0 211968 19270996  88724 810592    0    0     0     0   90  122  0  0 100  0  0
 0  0 211968 19270996  88724 810592    0    0     0     0   97  132  0  0 100  0  0
 0  0 211968 19270996  88724 810592    0    0     0     0   83  106  0  0 100  0  0
 0  0 211968 19270996  88732 810584    0    0     0    12  121  162  0  0 100  0  0
 0  0 211968 19270996  88732 810596    0    0     0     0   97  126  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 211968 19270996  88740 810596    0    0     0    12  108  142  0  0 100  0  0
 0  0 211968 19270996  88740 810596    0    0     0     0   85  108  0  0 100  0  0
 0  0 211968 19270996  88740 810596    0    0     0     0   96  138  0  0 100  0  0
 0  0 211968 19270996  88748 810588    0    0     0    12  106  144  0  0 100  0  0
 0  0 211968 19270996  88748 810596    0    0     0     0  103  129  0  0 100  0  0
 0  0 211968 19270996  88748 810596    0    0     0     0   95  120  0  0 100  0  0
 0  0 211968 19270996  88756 810596    0    0     0    12  109  157  0  0 100  0  0
 0  0 211968 19270996  88756 810600    0    0     0     0   84  109  0  0 100  0  0
 0  0 211968 19270996  88764 810600    0    0     0    12  120  151  0  0 100  0  0
 0  0 211968 19270996  88764 810600    0    0     0     0   95  126  0  0 100  0  0
 0  0 211968 19270996  88764 810600    0    0     0     0  100  144  0  0 100  0  0
 0  0 211968 19270996  88764 810600    0    0     0     0   82  106  0  0 100  0  0
 0  0 211968 19270996  88772 810600    0    0     0    12  103  140  0  0 100  0  0
 0  0 211968 19270996  88780 810592    0    0     0    12  109  144  0  0 100  0  0
 0  0 211968 19270996  88780 810600    0    0     0     0   97  138  0  0 100  0  0
 0  0 211968 19270996  88780 810600    0    0     0     0   88  116  0  0 100  0  0
 0  0 211968 19270744  88780 810600    0    0     0     0   93  128  0  0 100  0  0
 0  0 211968 19270744  88780 810600    0    0     0     0   82  106  0  0 100  0  0
 0  0 211968 19270744  88796 810600    0    0     0    24  133  181  0  0 100  0  0
 0  0 211968 19270744  88796 810600    0    0     0     0   96  118  0  0 100  0  0
 0  0 211968 19270744  88796 810600    0    0     0     0  109  124  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 211968 19270744  88796 810600    0    0     0     0   83  108  0  0 100  0  0
 0  0 211968 19270744  88796 810600    0    0     0     8   96  130  0  0 100  0  0
 0  0 211968 19270744  88804 810600    0    0     0    12  119  153  0  0 100  0  0
 0  0 211968 19269344  88812 810600    0    0     0    24 3732 1264  4  1 95  0  0
 0  0 211968 19269092  88812 810616    0    0     0     0  127  122  0  0 100  0  0
 0  0 211968 19267692  88816 810612    0    0     0     0 1819  704  2  0 98  0  0
 1  0 211968 19267692  88816 810624    0    0     0    48  992  601  1  0 99  0  0
 0  0 211968 19267244  88824 810624    0    0     0    12 1265  291  1  0 99  0  0
 0  0 211968 19267244  88824 810632    0    0     0     0   92  122  0  0 100  0  0
 0  0 211968 19267244  88832 810632    0    0     0    76  112  156  0  0 100  0  0
 0  0 211968 19267244  88832 810632    0    0     0     0   82  110  0  0 100  0  0
 0  0 211968 19267244  88832 810632    0    0     0     0   83  113  0  0 100  0  0
 0  0 211968 19267244  88840 810624    0    0     0    12  151  202  0  0 100  0  0
 0  0 211968 19267244  88840 810632    0    0     0     0  103  142  0  0 100  0  0
 0  0 211968 19267244  88840 810632    0    0     0     0   85  118  0  0 100  0  0
 0  0 211968 19267244  88848 810632    0    0     0    12   96  138  0  0 100  0  0
 0  0 211968 19267244  88848 810632    0    0     0     0   76  104  0  0 100  0  0
 0  0 211968 19267244  88856 810624    0    0     0    12  175  274  0  0 100  0  0
 0  0 211968 19267244  88856 810632    0    0     0     0   99  130  0  0 100  0  0
 0  0 211968 19267244  88856 810632    0    0     0     0   93  124  0  0 100  0  0
 0  0 211968 19266992  88856 810632    0    0     0     0   85  111  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 211968 19266992  88864 810632    0    0     0    12  145  176  0  0 100  0  0
 0  0 211968 19266992  88872 810632    0    0     0    12  111  150  0  0 100  0  0
 0  0 211968 19266992  88872 810632    0    0     0     0  100  141  0  0 100  0  0
 0  0 211968 19266992  88872 810632    0    0     0     0  112  161  0  0 100  0  0
 0  0 211968 19266992  88872 810632    0    0     0     0  104  144  0  0 100  0  0
 0  0 211968 19266992  88872 810632    0    0     0     0   88  112  0  0 100  0  0
 0  0 211968 19266992  88888 810624    0    0     0    24  120  158  0  0 100  0  0
 0  0 211968 19266992  88888 810632    8    0     8     0  167  228  0  0 100  0  0
 0  0 211968 19266992  88888 810632    0    0     0     0  101  140  0  0 100  0  0
 0  0 211968 19266992  88888 810632    0    0     0     0   85  110  0  0 100  0  0
 0  0 211968 19266992  88888 810636    0    0     0     0   90  120  0  0 100  0  0
 0  0 211968 19266992  88896 810636    0    0     0    20  119  153  0  0 100  0  0
 0  0 211968 19266992  88904 810636    0    0     0    24  128  164  0  0 100  0  0
 0  0 211968 19266992  88904 810636    0    0     0     0  102  122  0  0 100  0  0
 0  0 211968 19266992  88904 810636    0    0     0     0  130  180  0  0 100  0  0
 0  0 211968 19266992  88904 810636    0    0     0     0  100  114  0  0 100  0  0
